optimizer,method,iteration,energy,energy_global,is_stage_boundary
adam,local_global,240,-13.973906989915664,-13.973914826084208,0
adam,local_global,241,-13.973914826084208,-13.973920972379448,0
adam,local_global,242,-13.973920972379448,-13.97392933357581,0
adam,local_global,243,-13.97392933357581,-13.973938038208766,0
adam,local_global,244,-13.973938038208766,-13.973945266196312,0
adam,local_global,245,-13.973945266196312,-13.973953556718268,0
adam,local_global,246,-13.973953556718268,-13.973962629740067,0
adam,local_global,247,-13.973962629740067,-13.973971443190942,0
adam,local_global,248,-13.973971443190942,-13.973980752261884,0
adam,local_global,249,-13.973980752261884,-13.973990276582434,0
adam,local_global,250,-13.973990276582434,-13.97400024539796,0
adam,local_global,251,-13.97400024539796,-13.974010421299752,0
adam,local_global,252,-13.974010421299752,-13.974020782510257,0
adam,local_global,253,-13.974020782510257,-13.974032123864955,0
adam,local_global,254,-13.974032123864955,-13.974043680074532,0
adam,local_global,255,-13.974043680074532,-13.974055188550569,0
adam,local_global,256,-13.974055188550569,-13.974067663882826,0
adam,local_global,257,-13.974067663882826,-13.974080457295234,0
adam,local_global,258,-13.974080457295234,-13.974093388943272,0
adam,local_global,259,-13.974093388943272,-13.974107325389324,0
adam,local_global,260,-13.974107325389324,-13.97412181945202,0
adam,local_global,261,-13.97412181945202,-13.97413657906697,0
adam,local_global,262,-13.97413657906697,-13.974152037085911,0
adam,local_global,263,-13.974152037085911,-13.974168143069495,0
adam,local_global,264,-13.974168143069495,-13.974184865355634,0
adam,local_global,265,-13.974184865355634,-13.974202163934384,0
adam,local_global,266,-13.974202163934384,-13.97422017640973,0
adam,local_global,267,-13.97422017640973,-13.974239069362556,0
adam,local_global,268,-13.974239069362556,-13.974258621482154,0
adam,local_global,269,-13.974258621482154,-13.974278877035227,0
adam,local_global,270,-13.974278877035227,-13.974299978548798,0
adam,local_global,271,-13.974299978548798,-13.974321779189745,0
adam,local_global,272,-13.974321779189745,-13.974344457010325,0
adam,local_global,273,-13.974344457010325,-13.974368096551672,0
adam,local_global,274,-13.974368096551672,-13.974392589329474,0
adam,local_global,275,-13.974392589329474,-13.97441801754874,0
adam,local_global,276,-13.97441801754874,-13.974444363687143,0
adam,local_global,277,-13.974444363687143,-13.974471601184112,0
adam,local_global,278,-13.974471601184112,-13.97449983958817,0
adam,local_global,279,-13.97449983958817,-13.97452910209847,0
adam,local_global,280,-13.97452910209847,-13.974559400472664,0
adam,local_global,281,-13.974559400472664,-13.974590681897732,0
adam,local_global,282,-13.974590681897732,-13.974622902859691,0
adam,local_global,283,-13.974622902859691,-13.974656165674821,0
adam,local_global,284,-13.974656165674821,-13.97469046151062,0
adam,local_global,285,-13.97469046151062,-13.974725414350937,0
adam,local_global,286,-13.974725414350937,-13.974760132843812,0
adam,local_global,287,-13.974760132843812,-13.974792067439097,0
adam,local_global,288,-13.974792067439097,-13.974813403881527,0
adam,local_global,289,-13.974813403881527,-13.974809138360968,0
adam,local_global,290,-13.974809138360968,-13.974791796293534,0
adam,local_global,291,-13.974791796293534,-13.97483091491324,0
adam,local_global,292,-13.97483091491324,-13.974901217227387,0
adam,local_global,293,-13.974901217227387,-13.974967405001983,0
adam,local_global,294,-13.974967405001983,-13.975028474930799,0
adam,local_global,295,-13.975028474930799,-13.975071499228918,0
adam,local_global,296,-13.975071499228918,-13.97512293727844,0
adam,local_global,297,-13.97512293727844,-13.975169180444421,0
adam,local_global,298,-13.975169180444421,-13.975218594899392,0
adam,local_global,299,-13.975218594899392,-13.975270265440777,0
adam,local_global,300,-13.975270265440777,-13.975298758077473,0
adam,local_global,301,-13.975298758077473,-13.975372661872195,0
adam,local_global,302,-13.975372661872195,-13.975429619422055,0
adam,local_global,303,-13.975429619422055,-13.975482119435929,0
adam,local_global,304,-13.975482119435929,-13.97555374466329,0
adam,local_global,305,-13.97555374466329,-13.975578892020373,0
adam,local_global,306,-13.975578892020373,-13.975638692510278,0
adam,local_global,307,-13.975638692510278,-13.975706569023991,0
adam,local_global,308,-13.975706569023991,-13.975742898531351,0
adam,local_global,309,-13.975742898531351,-13.975809908520874,0
adam,local_global,310,-13.975809908520874,-13.975858339424295,0
adam,local_global,311,-13.975858339424295,-13.975897048362915,0
adam,local_global,312,-13.975897048362915,-13.975966783590165,0
adam,local_global,313,-13.975966783590165,-13.976010252029413,0
adam,local_global,314,-13.976010252029413,-13.976057689393155,0
adam,local_global,315,-13.976057689393155,-13.976114479489624,0
adam,local_global,316,-13.976114479489624,-13.976151449348315,0
adam,local_global,317,-13.976151449348315,-13.976206796027629,0
adam,local_global,318,-13.976206796027629,-13.976256689919966,0
adam,local_global,319,-13.976256689919966,-13.976291575141165,0
adam,local_global,320,-13.976291575141165,-13.976344499120628,0
adam,local_global,321,-13.976344499120628,-13.976393627682423,0
adam,local_global,322,-13.976393627682423,-13.976431252252196,0
adam,local_global,323,-13.976431252252196,-13.976468861121784,0
adam,local_global,324,-13.976468861121784,-13.97649196928799,0
adam,local_global,325,-13.97649196928799,-13.976513515089453,0
adam,local_global,326,-13.976513515089453,-13.97657131298078,0
adam,local_global,327,-13.97657131298078,-13.976630739372933,0
adam,local_global,328,-13.976630739372933,-13.97664768652127,0
adam,local_global,329,-13.97664768652127,-13.976676600145609,0
adam,local_global,330,-13.976676600145609,-13.976728935001518,0
adam,local_global,331,-13.976728935001518,-13.976749874649988,0
adam,local_global,332,-13.976749874649988,-13.97677205255518,0
adam,local_global,333,-13.97677205255518,-13.97681228304665,0
adam,local_global,334,-13.97681228304665,-13.976828411700883,0
adam,local_global,335,-13.976828411700883,-13.976851092260356,0
adam,local_global,336,-13.976851092260356,-13.976882980722692,0
adam,local_global,337,-13.976882980722692,-13.976893996639955,0
adam,local_global,338,-13.976893996639955,-13.976916109634564,0
adam,local_global,339,-13.976916109634564,-13.97693974995203,0
adam,local_global,340,-13.97693974995203,-13.976948430934558,0
adam,local_global,341,-13.976948430934558,-13.976967455151028,0
adam,local_global,342,-13.976967455151028,-13.976981925778935,0
adam,local_global,343,-13.976981925778935,-13.976990129495237,0
adam,local_global,344,-13.976990129495237,-13.977005887506387,0
adam,local_global,345,-13.977005887506387,-13.977014203636488,0
adam,local_global,346,-13.977014203636488,-13.977022086798886,0
adam,local_global,347,-13.977022086798886,-13.977033429224502,0
adam,local_global,348,-13.977033429224502,-13.97703889117323,0
adam,local_global,349,-13.97703889117323,-13.977047169904537,0
adam,local_global,350,-13.977047169904537,-13.977054645276827,0
adam,local_global,351,-13.977054645276827,-13.977058357566598,0
adam,local_global,352,-13.977058357566598,-13.977065600688524,0
adam,local_global,353,-13.977065600688524,-13.977070420929973,0
adam,local_global,354,-13.977070420929973,-13.977073753408474,0
adam,local_global,355,-13.977073753408474,-13.977079289460946,0
adam,local_global,356,-13.977079289460946,-13.977082084276782,0
adam,local_global,357,-13.977082084276782,-13.977085053918906,0
adam,local_global,358,-13.977085053918906,-13.977088917783087,0
adam,local_global,359,-13.977088917783087,-13.97709081316821,0
adam,local_global,360,-13.97709081316821,-13.977093583175998,0
adam,local_global,361,-13.977093583175998,-13.977096066660478,0
adam,local_global,362,-13.977096066660478,-13.977097464776733,0
adam,local_global,363,-13.977097464776733,-13.977099934187473,0
adam,local_global,364,-13.977099934187473,-13.977101548925212,0
adam,local_global,365,-13.977101548925212,-13.97710261219811,0
adam,local_global,366,-13.97710261219811,-13.977104536075057,0
adam,local_global,367,-13.977104536075057,-13.977105681532851,0
adam,local_global,368,-13.977105681532851,-13.97710671745431,0
adam,local_global,369,-13.97710671745431,-13.977108232818223,0
adam,local_global,370,-13.977108232818223,-13.977109183127949,0
adam,local_global,371,-13.977109183127949,-13.977110299568583,0
adam,local_global,372,-13.977110299568583,-13.977111580384408,0
adam,local_global,373,-13.977111580384408,-13.977112491674154,0
adam,local_global,374,-13.977112491674154,-13.977113680930948,0
adam,local_global,375,-13.977113680930948,-13.977114792080776,0
adam,local_global,376,-13.977114792080776,-13.977115555951748,0
adam,local_global,377,-13.977115555951748,-13.977116514974503,0
adam,local_global,378,-13.977116514974503,-13.977117314835198,0
adam,local_global,379,-13.977117314835198,-13.977117866872293,0
adam,local_global,380,-13.977117866872293,-13.977118551494177,0
adam,local_global,381,-13.977118551494177,-13.977119098057825,0
adam,local_global,382,-13.977119098057825,-13.977119528396734,0
adam,local_global,383,-13.977119528396734,-13.97712005750492,0
adam,local_global,384,-13.97712005750492,-13.97712046948442,0
adam,local_global,385,-13.97712046948442,-13.977120843369347,0
adam,local_global,386,-13.977120843369347,-13.97712129378701,0
adam,local_global,387,-13.97712129378701,-13.97712163440096,0
adam,local_global,388,-13.97712163440096,-13.977121944073925,0
adam,local_global,389,-13.977121944073925,-13.977122299087977,0
adam,local_global,390,-13.977122299087977,-13.97712256519142,0
adam,local_global,391,-13.97712256519142,-13.977122797761137,0
adam,local_global,392,-13.977122797761137,-13.977123034877717,0
adam,local_global,393,-13.977123034877717,-13.977123188681729,0
adam,local_global,394,-13.977123188681729,-13.977123301270852,0
adam,local_global,395,-13.977123301270852,-13.97712337184914,0
adam,local_global,396,-13.97712337184914,-13.977123298973154,0
adam,local_global,397,-13.977123298973154,-13.977123062794025,0
adam,local_global,398,-13.977123062794025,-13.977122590121205,0
adam,local_global,399,-13.977122590121205,-13.977121794489463,0
adam,local_global,400,-13.977121794489463,-13.977120933935815,0
adam,local_global,401,-13.977120933935815,-13.977120775802094,0
adam,local_global,402,-13.977120775802094,-13.977122275615756,0
adam,local_global,403,-13.977122275615756,-13.977125371142488,0
adam,local_global,404,-13.977125371142488,-13.977128222993095,0
adam,local_global,405,-13.977128222993095,-13.97712901611805,0
adam,local_global,406,-13.97712901611805,-13.977128058637359,0
adam,local_global,407,-13.977128058637359,-13.97712721765439,0
adam,local_global,408,-13.97712721765439,-13.977127911059043,0
adam,local_global,409,-13.977127911059043,-13.977129678031966,0
adam,local_global,410,-13.977129678031966,-13.977130794193828,0
adam,local_global,411,-13.977130794193828,-13.977130494079795,0
adam,local_global,412,-13.977130494079795,-13.977129778890902,0
adam,local_global,413,-13.977129778890902,-13.977129934504024,0
adam,local_global,414,-13.977129934504024,-13.97713093823217,0
adam,local_global,415,-13.97713093823217,-13.977131668172056,0
adam,local_global,416,-13.977131668172056,-13.977131470696483,0
adam,local_global,417,-13.977131470696483,-13.977130864756035,0
adam,local_global,418,-13.977130864756035,-13.977130647913206,0
adam,local_global,419,-13.977130647913206,-13.977130819359711,0
adam,local_global,420,-13.977130819359711,-13.977130694144844,0
adam,local_global,421,-13.977130694144844,-13.977129961054413,0
adam,local_global,422,-13.977129961054413,-13.977129228553688,0
adam,local_global,423,-13.977129228553688,-13.977129421680432,0
adam,local_global,424,-13.977129421680432,-13.977130796757274,0
adam,local_global,425,-13.977130796757274,-13.977132582150903,0
adam,local_global,426,-13.977132582150903,-13.97713369271365,0
adam,local_global,427,-13.97713369271365,-13.977133733014059,0
adam,local_global,428,-13.977133733014059,-13.977133107420512,0
adam,local_global,429,-13.977133107420512,-13.97713230365588,0
adam,local_global,430,-13.97713230365588,-13.97713130180606,0
adam,local_global,431,-13.97713130180606,-13.97712946801793,0
adam,local_global,432,-13.97712946801793,-13.97712595945429,0
adam,local_global,433,-13.97712595945429,-13.977120831556197,0
adam,local_global,434,-13.977120831556197,-13.977116536362676,0
adam,local_global,435,-13.977116536362676,-13.977117666029026,0
adam,local_global,436,-13.977117666029026,-13.977125995238035,0
adam,local_global,437,-13.977125995238035,-13.977135456300767,0
adam,local_global,438,-13.977135456300767,-13.97713776601868,0
adam,local_global,439,-13.97713776601868,-13.97713243247025,0
adam,local_global,440,-13.97713243247025,-13.977126446639932,0
adam,local_global,441,-13.977126446639932,-13.977125912701027,0
adam,local_global,442,-13.977125912701027,-13.977129199235002,0
adam,local_global,443,-13.977129199235002,-13.977130001081843,0
adam,local_global,444,-13.977130001081843,-13.977127529209898,0
adam,local_global,445,-13.977127529209898,-13.977127595641985,0
adam,local_global,446,-13.977127595641985,-13.97713268032705,0
adam,local_global,447,-13.97713268032705,-13.977137620402035,0
adam,local_global,448,-13.977137620402035,-13.977137249645107,0
adam,local_global,449,-13.977137249645107,-13.97713346114763,0
adam,local_global,450,-13.97713346114763,-13.97713200917081,0
adam,local_global,451,-13.97713200917081,-13.977134352598718,0
adam,local_global,452,-13.977134352598718,-13.977136441082147,0
adam,local_global,453,-13.977136441082147,-13.977135764135348,0
adam,local_global,454,-13.977135764135348,-13.977134910309578,0
adam,local_global,455,-13.977134910309578,-13.97713672922788,0
adam,local_global,456,-13.97713672922788,-13.977139534018555,0
adam,local_global,457,-13.977139534018555,-13.97713980073188,0
adam,local_global,458,-13.97713980073188,-13.97713729083391,0
adam,local_global,459,-13.97713729083391,-13.97713476054432,0
adam,local_global,460,-13.97713476054432,-13.977133809723469,0
adam,local_global,461,-13.977133809723469,-13.977133338503329,0
adam,local_global,462,-13.977133338503329,-13.977132041624705,0
adam,local_global,463,-13.977132041624705,-13.977129826930895,0
adam,local_global,464,-13.977129826930895,-13.977126966748486,0
adam,local_global,465,-13.977126966748486,-13.97712472627732,0
adam,local_global,466,-13.97712472627732,-13.977125793773881,0
adam,local_global,467,-13.977125793773881,-13.977131815506958,0
adam,local_global,468,-13.977131815506958,-13.977140010147624,0
adam,local_global,469,-13.977140010147624,-13.977144502524197,0
adam,local_global,470,-13.977144502524197,-13.977142710309304,0
adam,local_global,471,-13.977142710309304,-13.977138030606408,0
adam,local_global,472,-13.977138030606408,-13.97713587502446,0
adam,local_global,473,-13.97713587502446,-13.977138282919496,0
adam,local_global,474,-13.977138282919496,-13.977142515205612,0
adam,local_global,475,-13.977142515205612,-13.977144714872212,0
adam,local_global,476,-13.977144714872212,-13.9771439239182,0
adam,local_global,477,-13.9771439239182,-13.977142029833495,0
adam,local_global,478,-13.977142029833495,-13.977141192738115,0
adam,local_global,479,-13.977141192738115,-13.977142206093127,0
adam,local_global,480,-13.977142206093127,-13.977144264863796,0
adam,local_global,481,-13.977144264863796,-13.977145743668821,0
adam,local_global,482,-13.977145743668821,-13.977145724617367,0
adam,local_global,483,-13.977145724617367,-13.977144907653562,0
adam,local_global,484,-13.977144907653562,-13.977144866251916,0
adam,local_global,485,-13.977144866251916,-13.977146262134474,0
adam,local_global,486,-13.977146262134474,-13.977148091445184,0
adam,local_global,487,-13.977148091445184,-13.977148952294,0
adam,local_global,488,-13.977148952294,-13.977148659399905,0
adam,local_global,489,-13.977148659399905,-13.977148213442758,0
adam,local_global,490,-13.977148213442758,-13.97714844016339,0
adam,local_global,491,-13.97714844016339,-13.977149198643513,0
adam,local_global,492,-13.977149198643513,-13.977149830393698,0
adam,local_global,493,-13.977149830393698,-13.977150003254163,0
adam,local_global,494,-13.977150003254163,-13.977149914951728,0
adam,local_global,495,-13.977149914951728,-13.97714984597685,0
adam,local_global,496,-13.97714984597685,-13.977149934049363,0
adam,local_global,497,-13.977149934049363,-13.97715016279573,0
adam,local_global,498,-13.97715016279573,-13.977150438149648,0
adam,local_global,499,-13.977150438149648,-13.977150598722224,0
adam,local_global,500,-13.977150598722224,-13.977150564955407,0
adam,local_global,501,-13.977150564955407,-13.977150374736908,0
adam,local_global,502,-13.977150374736908,-13.977150220070614,0
adam,local_global,503,-13.977150220070614,-13.977150230338179,0
adam,local_global,504,-13.977150230338179,-13.977150346886434,0
adam,local_global,505,-13.977150346886434,-13.97715036746488,0
adam,local_global,506,-13.97715036746488,-13.97715020709602,0
adam,local_global,507,-13.97715020709602,-13.977149950096102,0
adam,local_global,508,-13.977149950096102,-13.977149789359572,0
adam,local_global,509,-13.977149789359572,-13.977149845321383,0
adam,local_global,510,-13.977149845321383,-13.97715012007144,0
adam,local_global,511,-13.97715012007144,-13.977150524420273,0
adam,local_global,512,-13.977150524420273,-13.977151003424959,0
adam,local_global,513,-13.977151003424959,-13.977151541641692,0
adam,local_global,514,-13.977151541641692,-13.977152130520142,0
adam,local_global,515,-13.977152130520142,-13.977152722117351,0
adam,local_global,516,-13.977152722117351,-13.977153245705406,0
adam,local_global,517,-13.977153245705406,-13.97715362292748,0
adam,local_global,518,-13.97715362292748,-13.977153798855229,0
adam,local_global,519,-13.977153798855229,-13.977153737679343,0
adam,local_global,520,-13.977153737679343,-13.97715340565529,0
adam,local_global,521,-13.97715340565529,-13.977152746245215,0
adam,local_global,522,-13.977152746245215,-13.977151642491336,0
adam,local_global,523,-13.977151642491336,-13.97714986660059,0
adam,local_global,524,-13.97714986660059,-13.977147009822605,0
adam,local_global,525,-13.977147009822605,-13.977142435161936,0
adam,local_global,526,-13.977142435161936,-13.9771352951637,0
adam,local_global,527,-13.9771352951637,-13.977124903015255,0
adam,local_global,528,-13.977124903015255,-13.977111618561336,0
adam,local_global,529,-13.977111618561336,-13.977098777145272,0
adam,local_global,530,-13.977098777145272,-13.977093094938917,0
adam,local_global,531,-13.977093094938917,-13.977100647882894,0
adam,local_global,532,-13.977100647882894,-13.977116602812414,0
adam,local_global,533,-13.977116602812414,-13.977125003972082,0
adam,local_global,534,-13.977125003972082,-13.977115659748566,0
adam,local_global,535,-13.977115659748566,-13.977100826673619,0
adam,local_global,536,-13.977100826673619,-13.977104759629173,0
adam,local_global,537,-13.977104759629173,-13.9771274248996,0
adam,local_global,538,-13.9771274248996,-13.977141638551819,0
adam,local_global,539,-13.977141638551819,-13.977136555195134,0
adam,local_global,540,-13.977136555195134,-13.977130503964604,0
adam,local_global,541,-13.977130503964604,-13.977137555854812,0
adam,local_global,542,-13.977137555854812,-13.977144813162035,0
adam,local_global,543,-13.977144813162035,-13.977141808299415,0
adam,local_global,544,-13.977141808299415,-13.977140322231238,0
adam,local_global,545,-13.977140322231238,-13.977147022607939,0
adam,local_global,546,-13.977147022607939,-13.977149637655716,0
adam,local_global,547,-13.977149637655716,-13.977144853644916,0
adam,local_global,548,-13.977144853644916,-13.977145910761447,0
adam,local_global,549,-13.977145910761447,-13.977153619852093,0
adam,local_global,550,-13.977153619852093,-13.977154167682219,0
adam,local_global,551,-13.977154167682219,-13.977147930855093,0
adam,local_global,552,-13.977147930855093,-13.977147804519765,0
adam,local_global,553,-13.977147804519765,-13.977153316918942,0
adam,local_global,554,-13.977153316918942,-13.97715442211648,0
adam,local_global,555,-13.97715442211648,-13.977151861980369,0
adam,local_global,556,-13.977151861980369,-13.977151702112113,0
adam,local_global,557,-13.977151702112113,-13.97715200096001,0
adam,local_global,558,-13.97715200096001,-13.97715002015893,0
adam,local_global,559,-13.97715002015893,-13.977149318074824,0
adam,local_global,560,-13.977149318074824,-13.977151128344453,0
adam,local_global,561,-13.977151128344453,-13.977151596397045,0
adam,local_global,562,-13.977151596397045,-13.977150715055123,0
adam,local_global,563,-13.977150715055123,-13.977152253368734,0
adam,local_global,564,-13.977152253368734,-13.977155663951955,0
adam,local_global,565,-13.977155663951955,-13.977157454378933,0
adam,local_global,566,-13.977157454378933,-13.977157734433735,0
adam,local_global,567,-13.977157734433735,-13.977158353139982,0
adam,local_global,568,-13.977158353139982,-13.977158649756854,0
adam,local_global,569,-13.977158649756854,-13.977157795240231,0
adam,local_global,570,-13.977157795240231,-13.977157140606533,0
adam,local_global,571,-13.977157140606533,-13.977157453322658,0
adam,local_global,572,-13.977157453322658,-13.977157666372356,0
adam,local_global,573,-13.977157666372356,-13.977157512244949,0
adam,local_global,574,-13.977157512244949,-13.977157963201705,0
adam,local_global,575,-13.977157963201705,-13.977158902749183,0
adam,local_global,576,-13.977158902749183,-13.977159151061002,0
adam,local_global,577,-13.977159151061002,-13.977158443857276,0
adam,local_global,578,-13.977158443857276,-13.977157261860238,0
adam,local_global,579,-13.977157261860238,-13.977155406419199,0
adam,local_global,580,-13.977155406419199,-13.97715232706623,0
adam,local_global,581,-13.97715232706623,-13.977148137769856,0
adam,local_global,582,-13.977148137769856,-13.97714338576921,0
adam,local_global,583,-13.97714338576921,-13.977138876664482,0
adam,local_global,584,-13.977138876664482,-13.977136307380926,0
adam,local_global,585,-13.977136307380926,-13.977137181849429,0
adam,local_global,586,-13.977137181849429,-13.97713948726967,0
adam,local_global,587,-13.97713948726967,-13.977137719152331,0
adam,local_global,588,-13.977137719152331,-13.977129685327474,0
adam,local_global,589,-13.977129685327474,-13.977122844293898,0
adam,local_global,590,-13.977122844293898,-13.977128409245374,0
adam,local_global,591,-13.977128409245374,-13.97714465737781,0
adam,local_global,592,-13.97714465737781,-13.977155624747839,0
adam,local_global,593,-13.977155624747839,-13.977152628129295,0
adam,local_global,594,-13.977152628129295,-13.977144265047139,0
adam,local_global,595,-13.977144265047139,-13.977143677062799,0
adam,local_global,596,-13.977143677062799,-13.977151079041182,0
adam,local_global,597,-13.977151079041182,-13.977154663820365,0
adam,local_global,598,-13.977154663820365,-13.977150335512256,0
adam,local_global,599,-13.977150335512256,-13.97714709200907,0
adam,local_global,600,-13.97714709200907,-13.97715148871439,0
adam,local_global,601,-13.97715148871439,-13.977157507355201,0
adam,local_global,602,-13.977157507355201,-13.977157324191214,0
adam,local_global,603,-13.977157324191214,-13.977154196361434,0
adam,local_global,604,-13.977154196361434,-13.977155770609432,0
adam,local_global,605,-13.977155770609432,-13.977160973114907,0
adam,local_global,606,-13.977160973114907,-13.97716228639705,0
adam,local_global,607,-13.97716228639705,-13.97715840710197,0
adam,local_global,608,-13.97715840710197,-13.977155671502645,0
adam,local_global,609,-13.977155671502645,-13.977157540956384,0
adam,local_global,610,-13.977157540956384,-13.97716018757318,0
adam,local_global,611,-13.97716018757318,-13.977159781791485,0
adam,local_global,612,-13.977159781791485,-13.97715811441135,0
adam,local_global,613,-13.97715811441135,-13.977158479041615,0
adam,local_global,614,-13.977158479041615,-13.977160376797165,0
adam,local_global,615,-13.977160376797165,-13.977161176442982,0
adam,local_global,616,-13.977161176442982,-13.977160485485008,0
adam,local_global,617,-13.977160485485008,-13.97715992441551,0
adam,local_global,618,-13.97715992441551,-13.977159884989382,0
adam,local_global,619,-13.977159884989382,-13.977159239981114,0
adam,local_global,620,-13.977159239981114,-13.97715762163804,0
adam,local_global,621,-13.97715762163804,-13.97715563020215,0
adam,local_global,622,-13.97715563020215,-13.977153056683962,0
adam,local_global,623,-13.977153056683962,-13.97714870339415,0
adam,local_global,624,-13.97714870339415,-13.977142226064197,0
adam,local_global,625,-13.977142226064197,-13.977135053286116,0
adam,local_global,626,-13.977135053286116,-13.97712950489478,0
adam,local_global,627,-13.97712950489478,-13.977127396853327,0
adam,local_global,628,-13.977127396853327,-13.97712994823599,0
adam,local_global,629,-13.97712994823599,-13.977136976223282,0
adam,local_global,630,-13.977136976223282,-13.97714629320824,0
adam,local_global,631,-13.97714629320824,-13.977154299423432,0
adam,local_global,632,-13.977154299423432,-13.97715774309739,0
adam,local_global,633,-13.97715774309739,-13.977156116713925,0
adam,local_global,634,-13.977156116713925,-13.977151884805387,0
adam,local_global,635,-13.977151884805387,-13.977148675894085,0
adam,local_global,636,-13.977148675894085,-13.977148346936014,0
adam,local_global,637,-13.977148346936014,-13.977150246967327,0
adam,local_global,638,-13.977150246967327,-13.977152913319758,0
adam,local_global,639,-13.977152913319758,-13.977155418497588,0
adam,local_global,640,-13.977155418497588,-13.977156915210866,0
adam,local_global,641,-13.977156915210866,-13.977156898303157,0
adam,local_global,642,-13.977156898303157,-13.97715646506023,0
adam,local_global,643,-13.97715646506023,-13.977157345902723,0
adam,local_global,644,-13.977157345902723,-13.977159800014967,0
adam,local_global,645,-13.977159800014967,-13.977162142347737,0
adam,local_global,646,-13.977162142347737,-13.977162574746895,0
adam,local_global,647,-13.977162574746895,-13.977161457807334,0
adam,local_global,648,-13.977161457807334,-13.977160870968424,0
adam,local_global,649,-13.977160870968424,-13.977162074424216,0
adam,local_global,650,-13.977162074424216,-13.977164057692342,0
adam,local_global,651,-13.977164057692342,-13.977164927385488,0
adam,local_global,652,-13.977164927385488,-13.97716424665675,0
adam,local_global,653,-13.97716424665675,-13.977163259723334,0
adam,local_global,654,-13.977163259723334,-13.977163162799457,0
adam,local_global,655,-13.977163162799457,-13.9771638665518,0
adam,local_global,656,-13.9771638665518,-13.977164585161292,0
adam,local_global,657,-13.977164585161292,-13.97716499087032,0
adam,local_global,658,-13.97716499087032,-13.977165328968708,0
adam,local_global,659,-13.977165328968708,-13.977165726636803,0
adam,local_global,660,-13.977165726636803,-13.977165930685022,0
adam,local_global,661,-13.977165930685022,-13.97716578512261,0
adam,local_global,662,-13.97716578512261,-13.977165578800784,0
adam,local_global,663,-13.977165578800784,-13.977165705766657,0
adam,local_global,664,-13.977165705766657,-13.977166167329786,0
adam,local_global,665,-13.977166167329786,-13.977166602994798,0
adam,local_global,666,-13.977166602994798,-13.977166742615905,0
adam,local_global,667,-13.977166742615905,-13.97716664524809,0
adam,local_global,668,-13.97716664524809,-13.977166494508667,0
adam,local_global,669,-13.977166494508667,-13.977166340808166,0
adam,local_global,670,-13.977166340808166,-13.977166123553085,0
adam,local_global,671,-13.977166123553085,-13.977165835484666,0
adam,local_global,672,-13.977165835484666,-13.977165529910899,0
adam,local_global,673,-13.977165529910899,-13.977165155062856,0
adam,local_global,674,-13.977165155062856,-13.977164466191132,0
adam,local_global,675,-13.977164466191132,-13.977163117860567,0
adam,local_global,676,-13.977163117860567,-13.97716079742914,0
adam,local_global,677,-13.97716079742914,-13.97715720912814,0
adam,local_global,678,-13.97715720912814,-13.9771520277538,0
adam,local_global,679,-13.9771520277538,-13.97714498965621,0
adam,local_global,680,-13.97714498965621,-13.977136484049073,0
adam,local_global,681,-13.977136484049073,-13.977128256904432,0
adam,local_global,682,-13.977128256904432,-13.977123941933518,0
adam,local_global,683,-13.977123941933518,-13.977127390242833,0
adam,local_global,684,-13.977127390242833,-13.977139315274341,0
adam,local_global,685,-13.977139315274341,-13.97715450877744,0
adam,local_global,686,-13.97715450877744,-13.977164767449999,0
adam,local_global,687,-13.977164767449999,-13.977165250288534,0
adam,local_global,688,-13.977165250288534,-13.977157849150212,0
adam,local_global,689,-13.977157849150212,-13.977148892599264,0
adam,local_global,690,-13.977148892599264,-13.977144438989306,0
adam,local_global,691,-13.977144438989306,-13.977146636934545,0
adam,local_global,692,-13.977146636934545,-13.977152988332008,0
adam,local_global,693,-13.977152988332008,-13.977159152812328,0
adam,local_global,694,-13.977159152812328,-13.977162192466494,0
adam,local_global,695,-13.977162192466494,-13.977161495777978,0
adam,local_global,696,-13.977161495777978,-13.977158737187114,0
adam,local_global,697,-13.977158737187114,-13.977157089544564,0
adam,local_global,698,-13.977157089544564,-13.977158728990021,0
adam,local_global,699,-13.977158728990021,-13.977162927094543,0
adam,local_global,700,-13.977162927094543,-13.97716662947368,0
adam,local_global,701,-13.97716662947368,-13.977167078010702,0
adam,local_global,702,-13.977167078010702,-13.977164607889101,0
adam,local_global,703,-13.977164607889101,-13.977162376790208,0
adam,local_global,704,-13.977162376790208,-13.97716302561585,0
adam,local_global,705,-13.97716302561585,-13.977166002659576,0
adam,local_global,706,-13.977166002659576,-13.977168358085596,0
adam,local_global,707,-13.977168358085596,-13.977168066117898,0
adam,local_global,708,-13.977168066117898,-13.977165902795099,0
adam,local_global,709,-13.977165902795099,-13.977163995376147,0
adam,local_global,710,-13.977163995376147,-13.977163273506108,0
adam,local_global,711,-13.977163273506108,-13.97716270699453,0
adam,local_global,712,-13.97716270699453,-13.977160684439815,0
adam,local_global,713,-13.977160684439815,-13.97715651608963,0
adam,local_global,714,-13.97715651608963,-13.977150663078437,0
adam,local_global,715,-13.977150663078437,-13.977144590417021,0
adam,local_global,716,-13.977144590417021,-13.97714111942817,0
adam,local_global,717,-13.97714111942817,-13.977143736329445,0
adam,local_global,718,-13.977143736329445,-13.977152880247658,0
adam,local_global,719,-13.977152880247658,-13.977162936738388,0
adam,local_global,720,-13.977162936738388,-13.977166519167177,0
