optimizer,method,iteration,evals,energy,energy_global,is_stage_boundary
spsa,pretrained,285,442.0,-5.8413569038284,-5.8413569038284,0
spsa,pretrained,286,444.0,-5.824078659926126,-5.824078659926126,0
spsa,pretrained,287,446.0,-5.811770777772888,-5.811770777772888,0
spsa,pretrained,288,448.0,-5.851643925211883,-5.851643925211883,0
spsa,pretrained,289,450.0,-5.864959283361713,-5.864959283361713,0
spsa,pretrained,290,452.0,-5.881758474315143,-5.881758474315143,0
spsa,pretrained,291,454.0,-5.864997888092866,-5.864997888092866,0
spsa,pretrained,292,456.0,-5.886113383023129,-5.886113383023129,0
spsa,pretrained,293,458.0,-5.891006699638394,-5.891006699638394,0
spsa,pretrained,294,460.0,-5.872360221187991,-5.872360221187991,0
spsa,pretrained,295,462.0,-5.900206122298526,-5.900206122298526,0
spsa,pretrained,296,464.0,-5.874944420178426,-5.874944420178426,0
spsa,pretrained,297,466.0,-5.918360630047864,-5.918360630047864,0
spsa,pretrained,298,468.0,-5.8918187457690525,-5.8918187457690525,0
spsa,pretrained,299,470.0,-5.9246838514424685,-5.9246838514424685,0
spsa,pretrained,300,472.0,-5.929329965341278,-5.929329965341278,0
spsa,pretrained,301,474.0,-5.906084250709124,-5.906084250709124,0
spsa,pretrained,302,476.0,-5.9208105198978735,-5.9208105198978735,0
spsa,pretrained,303,478.0,-5.926737846980052,-5.926737846980052,0
spsa,pretrained,304,480.0,-5.918475546933026,-5.918475546933026,0
spsa,pretrained,305,482.0,-5.952816204014859,-5.952816204014859,0
spsa,pretrained,306,484.0,-5.920521564598537,-5.920521564598537,0
spsa,pretrained,307,486.0,-5.946662804705853,-5.946662804705853,0
spsa,pretrained,308,488.0,-5.94792702409131,-5.94792702409131,0
spsa,pretrained,309,490.0,-5.95104222265566,-5.95104222265566,0
spsa,pretrained,310,492.0,-5.954052858625959,-5.954052858625959,0
spsa,pretrained,311,494.0,-5.969691393686417,-5.969691393686417,0
spsa,pretrained,312,496.0,-5.980099085447842,-5.980099085447842,0
spsa,pretrained,313,498.0,-5.988238912434606,-5.988238912434606,0
spsa,pretrained,314,500.0,-5.975334366870042,-5.975334366870042,0
spsa,pretrained,315,502.0,-6.0077657056372615,-6.0077657056372615,0
spsa,pretrained,316,504.0,-6.001113921655422,-6.001113921655422,0
spsa,pretrained,317,506.0,-6.02588510914245,-6.02588510914245,0
spsa,pretrained,318,508.0,-6.019646376563479,-6.019646376563479,0
spsa,pretrained,319,510.0,-6.006279379262857,-6.006279379262857,0
spsa,pretrained,320,512.0,-6.043586871105898,-6.043586871105898,0
spsa,pretrained,321,514.0,-6.047832160541102,-6.047832160541102,0
spsa,pretrained,322,516.0,-6.020300377462762,-6.020300377462762,0
spsa,pretrained,323,518.0,-6.048718635087724,-6.048718635087724,0
spsa,pretrained,324,520.0,-6.052240707867922,-6.052240707867922,0
spsa,pretrained,325,522.0,-6.037726211923334,-6.037726211923334,0
spsa,pretrained,326,524.0,-6.081404258783511,-6.081404258783511,0
spsa,pretrained,327,526.0,-6.04824500613001,-6.04824500613001,0
spsa,pretrained,328,528.0,-6.032637836084785,-6.032637836084785,0
spsa,pretrained,329,530.0,-6.0609382602063695,-6.0609382602063695,0
spsa,pretrained,330,532.0,-6.059199486616945,-6.059199486616945,0
spsa,pretrained,331,534.0,-6.055411438969449,-6.055411438969449,0
spsa,pretrained,332,536.0,-6.079954927984237,-6.079954927984237,0
spsa,pretrained,333,538.0,-6.084758219976463,-6.084758219976463,0
spsa,pretrained,334,540.0,-6.089319203331968,-6.089319203331968,0
spsa,pretrained,335,542.0,-6.077058175082419,-6.077058175082419,0
spsa,pretrained,336,544.0,-6.069113166991496,-6.069113166991496,0
spsa,pretrained,337,546.0,-6.075360923487134,-6.075360923487134,0
spsa,pretrained,338,548.0,-6.098315496575834,-6.098315496575834,0
spsa,pretrained,339,550.0,-6.094251998427135,-6.094251998427135,0
spsa,pretrained,340,552.0,-6.087364217886085,-6.087364217886085,0
spsa,pretrained,341,554.0,-6.093866344947298,-6.093866344947298,0
spsa,pretrained,342,556.0,-6.105481058277026,-6.105481058277026,0
spsa,pretrained,343,558.0,-6.114418468268198,-6.114418468268198,0
spsa,pretrained,344,560.0,-6.11392901091801,-6.11392901091801,0
spsa,pretrained,345,562.0,-6.095346318550346,-6.095346318550346,0
spsa,pretrained,346,564.0,-6.109637811860959,-6.109637811860959,0
spsa,pretrained,347,566.0,-6.120487636412394,-6.120487636412394,0
spsa,pretrained,348,568.0,-6.115277798166259,-6.115277798166259,0
spsa,pretrained,349,570.0,-6.122172234410159,-6.122172234410159,0
spsa,pretrained,350,572.0,-6.129331544821056,-6.129331544821056,0
spsa,pretrained,351,574.0,-6.11408861496497,-6.11408861496497,0
spsa,pretrained,352,576.0,-6.107378624642589,-6.107378624642589,0
spsa,pretrained,353,578.0,-6.141018554424077,-6.141018554424077,0
spsa,pretrained,354,580.0,-6.13262203979113,-6.13262203979113,0
spsa,pretrained,355,582.0,-6.164808634780119,-6.164808634780119,0
spsa,pretrained,356,584.0,-6.1748469583075645,-6.1748469583075645,0
spsa,pretrained,357,586.0,-6.173352640054591,-6.173352640054591,0
spsa,pretrained,358,588.0,-6.172985146367366,-6.172985146367366,0
spsa,pretrained,359,590.0,-6.166624537529525,-6.166624537529525,0
spsa,pretrained,360,592.0,-6.182065148777116,-6.182065148777116,0
spsa,pretrained,361,594.0,-6.181948001862491,-6.181948001862491,0
spsa,pretrained,362,596.0,-6.180572245176833,-6.180572245176833,0
spsa,pretrained,363,598.0,-6.180261867519533,-6.180261867519533,0
spsa,pretrained,364,600.0,-6.198230619539206,-6.198230619539206,0
spsa,pretrained,365,602.0,-6.181665807793036,-6.181665807793036,0
spsa,pretrained,366,604.0,-6.195291208150485,-6.195291208150485,0
spsa,pretrained,367,606.0,-6.200528307950539,-6.200528307950539,0
spsa,pretrained,368,608.0,-6.213049123529789,-6.213049123529789,0
spsa,pretrained,369,610.0,-6.217504823516075,-6.217504823516075,0
spsa,pretrained,370,612.0,-6.223880913146765,-6.223880913146765,0
spsa,pretrained,371,614.0,-6.225168207262554,-6.225168207262554,0
spsa,pretrained,372,616.0,-6.241338846442947,-6.241338846442947,0
spsa,pretrained,373,618.0,-6.228352341052698,-6.228352341052698,0
spsa,pretrained,374,620.0,-6.225103597680163,-6.225103597680163,0
spsa,pretrained,375,622.0,-6.24343440704928,-6.24343440704928,0
spsa,pretrained,376,624.0,-6.2322060860888335,-6.2322060860888335,0
spsa,pretrained,377,626.0,-6.24707484224319,-6.24707484224319,0
spsa,pretrained,378,628.0,-6.244965811662706,-6.244965811662706,0
spsa,pretrained,379,630.0,-6.2444704999269565,-6.2444704999269565,0
spsa,pretrained,380,632.0,-6.2593280432054925,-6.2593280432054925,0
spsa,pretrained,381,634.0,-6.241243432174983,-6.241243432174983,0
spsa,pretrained,382,636.0,-6.257249084549203,-6.257249084549203,0
spsa,pretrained,383,638.0,-6.265026913521568,-6.265026913521568,0
spsa,pretrained,384,640.0,-6.274402217480266,-6.274402217480266,0
spsa,pretrained,385,642.0,-6.3058169666745645,-6.3058169666745645,0
spsa,pretrained,386,644.0,-6.321770428482155,-6.321770428482155,0
spsa,pretrained,387,646.0,-6.409477011441627,-6.409477011441627,0
spsa,pretrained,388,648.0,-6.409789200164107,-6.409789200164107,0
spsa,pretrained,389,650.0,-6.40413139973958,-6.40413139973958,0
spsa,pretrained,390,652.0,-6.430851054008922,-6.430851054008922,0
spsa,pretrained,391,654.0,-6.425730500967671,-6.425730500967671,0
spsa,pretrained,392,656.0,-6.418358644758894,-6.418358644758894,0
spsa,pretrained,393,658.0,-6.42310530984774,-6.42310530984774,0
spsa,pretrained,394,660.0,-6.428483973030309,-6.428483973030309,0
spsa,pretrained,395,662.0,-6.420210720458051,-6.420210720458051,0
spsa,pretrained,396,664.0,-6.4409427779799575,-6.4409427779799575,0
spsa,pretrained,397,666.0,-6.419528166755191,-6.419528166755191,0
spsa,pretrained,398,668.0,-6.445498502343005,-6.445498502343005,0
spsa,pretrained,399,670.0,-6.438631098902778,-6.438631098902778,0
spsa,pretrained,400,672.0,-6.460108989012518,-6.460108989012518,0
spsa,pretrained,401,674.0,-6.455641341270906,-6.455641341270906,0
spsa,pretrained,402,676.0,-6.449001400563243,-6.449001400563243,0
spsa,pretrained,403,678.0,-6.452422876808317,-6.452422876808317,0
spsa,pretrained,404,680.0,-6.481100871532791,-6.481100871532791,0
spsa,pretrained,405,682.0,-6.5194826968926405,-6.5194826968926405,0
spsa,pretrained,406,684.0,-6.493487320535861,-6.493487320535861,0
spsa,pretrained,407,686.0,-6.494955410965591,-6.494955410965591,0
spsa,pretrained,408,688.0,-6.516979426951469,-6.516979426951469,0
spsa,pretrained,409,690.0,-6.534246184602541,-6.534246184602541,0
spsa,pretrained,410,692.0,-6.518351394957916,-6.518351394957916,0
spsa,pretrained,411,694.0,-6.5229780748673925,-6.5229780748673925,0
spsa,pretrained,412,696.0,-6.528165378622442,-6.528165378622442,0
spsa,pretrained,413,698.0,-6.53397281503312,-6.53397281503312,0
spsa,pretrained,414,700.0,-6.556162446722341,-6.556162446722341,0
spsa,pretrained,415,702.0,-6.533595762986796,-6.533595762986796,0
spsa,pretrained,416,704.0,-6.553591474119394,-6.553591474119394,0
spsa,pretrained,417,706.0,-6.553302665420386,-6.553302665420386,0
spsa,pretrained,418,708.0,-6.567231610980172,-6.567231610980172,0
spsa,pretrained,419,710.0,-6.578171698819075,-6.578171698819075,0
spsa,pretrained,420,712.0,-6.585468407407454,-6.585468407407454,0
spsa,pretrained,421,714.0,-6.594129568286951,-6.594129568286951,0
spsa,pretrained,422,716.0,-6.566703158863124,-6.566703158863124,0
spsa,pretrained,423,718.0,-6.592017355955749,-6.592017355955749,0
spsa,pretrained,424,720.0,-6.602094936778191,-6.602094936778191,0
spsa,pretrained,425,722.0,-6.622481329512451,-6.622481329512451,0
spsa,pretrained,426,724.0,-6.635742874295913,-6.635742874295913,0
spsa,pretrained,427,726.0,-6.639399349124785,-6.639399349124785,0
spsa,pretrained,428,728.0,-6.617617427497066,-6.617617427497066,0
spsa,pretrained,429,730.0,-6.660673733711707,-6.660673733711707,0
spsa,pretrained,430,732.0,-6.672579029396465,-6.672579029396465,0
spsa,pretrained,431,734.0,-6.669248341672606,-6.669248341672606,0
spsa,pretrained,432,736.0,-6.666303887513268,-6.666303887513268,0
spsa,pretrained,433,738.0,-6.662976163105263,-6.662976163105263,0
spsa,pretrained,434,740.0,-6.69134727439817,-6.69134727439817,0
spsa,pretrained,435,742.0,-6.677607330743306,-6.677607330743306,0
spsa,pretrained,436,744.0,-6.684926921713641,-6.684926921713641,0
spsa,pretrained,437,746.0,-6.679162860593921,-6.679162860593921,0
spsa,pretrained,438,748.0,-6.693919729466126,-6.693919729466126,0
spsa,pretrained,439,750.0,-6.674544116781821,-6.674544116781821,0
spsa,pretrained,440,752.0,-6.705549100893968,-6.705549100893968,0
spsa,pretrained,441,754.0,-6.681127519313155,-6.681127519313155,0
spsa,pretrained,442,756.0,-6.702703498998879,-6.702703498998879,0
spsa,pretrained,443,758.0,-6.706179976969594,-6.706179976969594,0
spsa,pretrained,444,760.0,-6.714585863503696,-6.714585863503696,0
spsa,pretrained,445,762.0,-6.713053849494835,-6.713053849494835,0
spsa,pretrained,446,764.0,-6.712810178987239,-6.712810178987239,0
spsa,pretrained,447,766.0,-6.70957456089065,-6.70957456089065,0
spsa,pretrained,448,768.0,-6.728429752366424,-6.728429752366424,0
spsa,pretrained,449,770.0,-6.737485641990564,-6.737485641990564,0
spsa,pretrained,450,772.0,-6.7330021698873095,-6.7330021698873095,0
spsa,pretrained,451,774.0,-6.71083421738483,-6.71083421738483,0
spsa,pretrained,452,776.0,-6.712531326542733,-6.712531326542733,0
spsa,pretrained,453,778.0,-6.73574963322162,-6.73574963322162,0
spsa,pretrained,454,780.0,-6.724760560304003,-6.724760560304003,0
spsa,pretrained,455,782.0,-6.740746206545378,-6.740746206545378,0
spsa,pretrained,456,784.0,-6.7485624993586395,-6.7485624993586395,0
spsa,pretrained,457,786.0,-6.738429076097415,-6.738429076097415,0
spsa,pretrained,458,788.0,-6.753476514851458,-6.753476514851458,0
spsa,pretrained,459,790.0,-6.728343080148132,-6.728343080148132,0
spsa,pretrained,460,792.0,-6.776826635858855,-6.776826635858855,0
spsa,pretrained,461,794.0,-6.752616707945126,-6.752616707945126,0
spsa,pretrained,462,796.0,-6.760090367418433,-6.760090367418433,0
spsa,pretrained,463,798.0,-6.762356295530941,-6.762356295530941,0
spsa,pretrained,464,800.0,-6.773870828921081,-6.773870828921081,0
spsa,pretrained,465,802.0,-6.782847602867384,-6.782847602867384,0
spsa,pretrained,466,804.0,-6.771691503178067,-6.771691503178067,0
spsa,pretrained,467,806.0,-6.782089662394549,-6.782089662394549,0
spsa,pretrained,468,808.0,-6.782738642189104,-6.782738642189104,0
spsa,pretrained,469,810.0,-6.782998432743254,-6.782998432743254,0
spsa,pretrained,470,812.0,-6.791574302173675,-6.791574302173675,0
spsa,pretrained,471,814.0,-6.799329204026854,-6.799329204026854,0
spsa,pretrained,472,816.0,-6.781066620597815,-6.781066620597815,0
spsa,pretrained,473,818.0,-6.78677325479218,-6.78677325479218,0
spsa,pretrained,474,820.0,-6.80380827171332,-6.80380827171332,0
spsa,pretrained,475,822.0,-6.787876333175774,-6.787876333175774,0
spsa,pretrained,476,824.0,-6.783398396424465,-6.783398396424465,0
spsa,pretrained,477,826.0,-6.789149755348683,-6.789149755348683,0
spsa,pretrained,478,828.0,-6.796947324454809,-6.796947324454809,0
spsa,pretrained,479,830.0,-6.7958318449485144,-6.7958318449485144,0
spsa,pretrained,480,832.0,-6.7824589654609575,-6.7824589654609575,0
spsa,pretrained,481,834.0,-6.77700148946276,-6.77700148946276,0
spsa,pretrained,482,836.0,-6.778932403143525,-6.778932403143525,0
spsa,pretrained,483,838.0,-6.795739598751917,-6.795739598751917,0
spsa,pretrained,484,840.0,-6.799954472649043,-6.799954472649043,0
spsa,pretrained,485,842.0,-6.799115860024974,-6.799115860024974,0
spsa,pretrained,486,844.0,-6.811052069123562,-6.811052069123562,0
spsa,pretrained,487,846.0,-6.805506596446061,-6.805506596446061,0
spsa,pretrained,488,848.0,-6.795305220505783,-6.795305220505783,0
spsa,pretrained,489,850.0,-6.810056240277447,-6.810056240277447,0
spsa,pretrained,490,852.0,-6.823850318589779,-6.823850318589779,0
spsa,pretrained,491,854.0,-6.813879019271402,-6.813879019271402,0
spsa,pretrained,492,856.0,-6.799085648500786,-6.799085648500786,0
spsa,pretrained,493,858.0,-6.825106984192731,-6.825106984192731,0
spsa,pretrained,494,860.0,-6.814218638250248,-6.814218638250248,0
spsa,pretrained,495,862.0,-6.826197650163451,-6.826197650163451,0
spsa,pretrained,496,864.0,-6.845261757276391,-6.845261757276391,0
spsa,pretrained,497,866.0,-6.840209460331494,-6.840209460331494,0
spsa,pretrained,498,868.0,-6.866653283214969,-6.866653283214969,0
spsa,pretrained,499,870.0,-6.837543806740493,-6.837543806740493,0
adam,standard,0,2.0,-4.081831523130387,-4.081831523130387,0
adam,standard,1,4.0,-4.3974283801781855,-4.3974283801781855,0
adam,standard,2,6.0,-4.689231544320636,-4.689231544320636,0
adam,standard,3,8.0,-4.9573933529943455,-4.9573933529943455,0
adam,standard,4,10.0,-5.189217709196742,-5.189217709196742,0
adam,standard,5,12.0,-5.359324304414284,-5.359324304414284,0
adam,standard,6,14.0,-5.464242849072861,-5.464242849072861,0
adam,standard,7,16.0,-5.555472427000176,-5.555472427000176,0
adam,standard,8,18.0,-5.649498247446206,-5.649498247446206,0
adam,standard,9,20.0,-5.733550509193578,-5.733550509193578,0
adam,standard,10,22.0,-5.798643046963695,-5.798643046963695,0
adam,standard,11,24.0,-5.853603046940239,-5.853603046940239,0
adam,standard,12,26.0,-5.915346378199056,-5.915346378199056,0
adam,standard,13,28.0,-5.985974427898849,-5.985974427898849,0
adam,standard,14,30.0,-6.057120939549205,-6.057120939549205,0
adam,standard,15,32.0,-6.125715812327232,-6.125715812327232,0
adam,standard,16,34.0,-6.194452482264581,-6.194452482264581,0
adam,standard,17,36.0,-6.265193226449741,-6.265193226449741,0
adam,standard,18,38.0,-6.343297964309442,-6.343297964309442,0
adam,standard,19,40.0,-6.427746810427259,-6.427746810427259,0
adam,standard,20,42.0,-6.507621412775521,-6.507621412775521,0
adam,standard,21,44.0,-6.578134224737744,-6.578134224737744,0
adam,standard,22,46.0,-6.644646898568234,-6.644646898568234,0
adam,standard,23,48.0,-6.724518081139921,-6.724518081139921,0
adam,standard,24,50.0,-6.828303795093269,-6.828303795093269,0
adam,standard,25,52.0,-6.945152126211035,-6.945152126211035,0
adam,standard,26,54.0,-7.0512485543117505,-7.0512485543117505,0
adam,standard,27,56.0,-7.120593616259367,-7.120593616259367,0
adam,standard,28,58.0,-7.150347926688213,-7.150347926688213,0
adam,standard,29,60.0,-7.164446962165222,-7.164446962165222,0
adam,standard,30,62.0,-7.178456199172136,-7.178456199172136,0
adam,standard,31,64.0,-7.1921179588700115,-7.1921179588700115,0
adam,standard,32,66.0,-7.203898495818216,-7.203898495818216,0
adam,standard,33,68.0,-7.216899454849345,-7.216899454849345,0
adam,standard,34,70.0,-7.235678829617361,-7.235678829617361,0
adam,standard,35,72.0,-7.258146841045437,-7.258146841045437,0
adam,standard,36,74.0,-7.276673642831474,-7.276673642831474,0
adam,standard,37,76.0,-7.289615417908396,-7.289615417908396,0
adam,standard,38,78.0,-7.299066547012246,-7.299066547012246,0
adam,standard,39,80.0,-7.30653306377228,-7.30653306377228,0
adam,standard,40,82.0,-7.314713601811512,-7.314713601811512,0
adam,standard,41,84.0,-7.3250439994131895,-7.3250439994131895,0
adam,standard,42,86.0,-7.337374771126963,-7.337374771126963,0
adam,standard,43,88.0,-7.351009757988158,-7.351009757988158,0
adam,standard,44,90.0,-7.365967922813081,-7.365967922813081,0
adam,standard,45,92.0,-7.385578658899061,-7.385578658899061,0
adam,standard,46,94.0,-7.412237182150605,-7.412237182150605,0
adam,standard,47,96.0,-7.43893726163678,-7.43893726163678,0
adam,standard,48,98.0,-7.461731716550166,-7.461731716550166,0
adam,standard,49,100.0,-7.4790460528643194,-7.4790460528643194,0
adam,standard,50,102.0,-7.494921071369652,-7.494921071369652,0
adam,standard,51,104.0,-7.511006850737836,-7.511006850737836,0
adam,standard,52,106.0,-7.524103709102786,-7.524103709102786,0
adam,standard,53,108.0,-7.532649819668736,-7.532649819668736,0
adam,standard,54,110.0,-7.5377985400768805,-7.5377985400768805,0
adam,standard,55,112.0,-7.539305094448818,-7.539305094448818,0
adam,standard,56,114.0,-7.539237276808833,-7.539237276808833,0
adam,standard,57,116.0,-7.538563970379402,-7.538563970379402,0
adam,standard,58,118.0,-7.5380156746875775,-7.5380156746875775,0
adam,standard,59,120.0,-7.537221596615223,-7.537221596615223,0
adam,standard,60,122.0,-7.536651750364427,-7.536651750364427,0
adam,standard,61,124.0,-7.537364568624386,-7.537364568624386,0
adam,standard,62,126.0,-7.5385936185488545,-7.5385936185488545,0
adam,standard,63,128.0,-7.539447245884741,-7.539447245884741,0
adam,standard,64,130.0,-7.539910385115766,-7.539910385115766,0
adam,standard,65,132.0,-7.541510481119146,-7.541510481119146,0
adam,standard,66,134.0,-7.543636767749458,-7.543636767749458,0
adam,standard,67,136.0,-7.545776049716316,-7.545776049716316,0
adam,standard,68,138.0,-7.547932074089943,-7.547932074089943,0
adam,standard,69,140.0,-7.5501877798537125,-7.5501877798537125,0
adam,standard,70,142.0,-7.552296204195598,-7.552296204195598,0
adam,standard,71,144.0,-7.554289836928022,-7.554289836928022,0
adam,standard,72,146.0,-7.555429480753046,-7.555429480753046,0
adam,standard,73,148.0,-7.555906455501457,-7.555906455501457,0
adam,standard,74,150.0,-7.556399013577777,-7.556399013577777,0
adam,standard,75,152.0,-7.556558954416671,-7.556558954416671,0
adam,standard,76,154.0,-7.556441356938027,-7.556441356938027,0
adam,standard,77,156.0,-7.5567450684167925,-7.5567450684167925,0
adam,standard,78,158.0,-7.556988182420762,-7.556988182420762,0
adam,standard,79,160.0,-7.556777640339276,-7.556777640339276,0
adam,standard,80,162.0,-7.55663331692566,-7.55663331692566,0
adam,standard,81,164.0,-7.556728653177345,-7.556728653177345,0
adam,standard,82,166.0,-7.5567612552703,-7.5567612552703,0
adam,standard,83,168.0,-7.556911387087661,-7.556911387087661,0
adam,standard,84,170.0,-7.557290617224266,-7.557290617224266,0
adam,standard,85,172.0,-7.55759647817705,-7.55759647817705,0
adam,standard,86,174.0,-7.557811662430022,-7.557811662430022,0
adam,standard,87,176.0,-7.558123423315544,-7.558123423315544,0
adam,standard,88,178.0,-7.558303113622052,-7.558303113622052,0
adam,standard,89,180.0,-7.558368951239115,-7.558368951239115,0
adam,standard,90,182.0,-7.558590043554712,-7.558590043554712,0
adam,standard,91,184.0,-7.558871705253342,-7.558871705253342,0
adam,standard,92,186.0,-7.558995652873032,-7.558995652873032,0
adam,standard,93,188.0,-7.559096086222401,-7.559096086222401,0
adam,standard,94,190.0,-7.559141471105205,-7.559141471105205,0
adam,standard,95,192.0,-7.559101145656475,-7.559101145656475,0
adam,standard,96,194.0,-7.559091489888264,-7.559091489888264,0
adam,standard,97,196.0,-7.5591274482262865,-7.5591274482262865,0
adam,standard,98,198.0,-7.559196771070817,-7.559196771070817,0
adam,standard,99,200.0,-7.55928277070742,-7.55928277070742,0
adam,standard,100,202.0,-7.5593479191849315,-7.5593479191849315,0
adam,standard,101,204.0,-7.559364671506957,-7.559364671506957,0
adam,standard,102,206.0,-7.559338583302934,-7.559338583302934,0
adam,standard,103,208.0,-7.559300986874934,-7.559300986874934,0
adam,standard,104,210.0,-7.559294609518638,-7.559294609518638,0
adam,standard,105,212.0,-7.559310104477927,-7.559310104477927,0
adam,standard,106,214.0,-7.559331938410361,-7.559331938410361,0
adam,standard,107,216.0,-7.559345325195594,-7.559345325195594,0
adam,standard,108,218.0,-7.559310088376331,-7.559310088376331,0
adam,standard,109,220.0,-7.559256123843831,-7.559256123843831,0
adam,standard,110,222.0,-7.559254712692206,-7.559254712692206,0
adam,standard,111,224.0,-7.55932048318206,-7.55932048318206,0
adam,standard,112,226.0,-7.559431217954299,-7.559431217954299,0
adam,standard,113,228.0,-7.5595417673504075,-7.5595417673504075,0
adam,standard,114,230.0,-7.559578289379931,-7.559578289379931,0
adam,standard,115,232.0,-7.559556646097049,-7.559556646097049,0
adam,standard,116,234.0,-7.559543489218103,-7.559543489218103,0
adam,standard,117,236.0,-7.5595483587200505,-7.5595483587200505,0
adam,standard,118,238.0,-7.559570154882804,-7.559570154882804,0
adam,standard,119,240.0,-7.559582608681302,-7.559582608681302,0
adam,standard,120,242.0,-7.5595606842553575,-7.5595606842553575,0
adam,standard,121,244.0,-7.559533693535268,-7.559533693535268,0
adam,standard,122,246.0,-7.559538605845099,-7.559538605845099,0
adam,standard,123,248.0,-7.5595830436457705,-7.5595830436457705,0
adam,standard,124,250.0,-7.5596394009367325,-7.5596394009367325,0
adam,standard,125,252.0,-7.559668282261228,-7.559668282261228,0
adam,standard,126,254.0,-7.559659718886358,-7.559659718886358,0
adam,standard,127,256.0,-7.559635184841688,-7.559635184841688,0
adam,standard,128,258.0,-7.559622823205511,-7.559622823205511,0
adam,standard,129,260.0,-7.5596352635958235,-7.5596352635958235,0
adam,standard,130,262.0,-7.559659832029656,-7.559659832029656,0
adam,standard,131,264.0,-7.5596753813244355,-7.5596753813244355,0
adam,standard,132,266.0,-7.559668919714638,-7.559668919714638,0
adam,standard,133,268.0,-7.559643844576357,-7.559643844576357,0
adam,standard,134,270.0,-7.559616940277393,-7.559616940277393,0
adam,standard,135,272.0,-7.559596618343586,-7.559596618343586,0
adam,standard,136,274.0,-7.5595802174270466,-7.5595802174270466,0
adam,standard,137,276.0,-7.5595610031882785,-7.5595610031882785,0
adam,standard,138,278.0,-7.559526185670201,-7.559526185670201,0
adam,standard,139,280.0,-7.559470622627118,-7.559470622627118,0
adam,standard,140,282.0,-7.559398131862941,-7.559398131862941,0
adam,standard,141,284.0,-7.559322656148389,-7.559322656148389,0
adam,standard,142,286.0,-7.559277056800364,-7.559277056800364,0
adam,standard,143,288.0,-7.559300740085836,-7.559300740085836,0
adam,standard,144,290.0,-7.559407447240903,-7.559407447240903,0
adam,standard,145,292.0,-7.559555546584349,-7.559555546584349,0
adam,standard,146,294.0,-7.559669377020672,-7.559669377020672,0
adam,standard,147,296.0,-7.559703090418419,-7.559703090418419,0
adam,standard,148,298.0,-7.559667676572453,-7.559667676572453,0
adam,standard,149,300.0,-7.559604365222093,-7.559604365222093,0
adam,standard,150,302.0,-7.5595519490081875,-7.5595519490081875,0
adam,standard,151,304.0,-7.559531207049841,-7.559531207049841,0
adam,standard,152,306.0,-7.559546871350184,-7.559546871350184,0
adam,standard,153,308.0,-7.559593232769212,-7.559593232769212,0
adam,standard,154,310.0,-7.559653103420975,-7.559653103420975,0
adam,standard,155,312.0,-7.559700558415113,-7.559700558415113,0
adam,standard,156,314.0,-7.559715060838813,-7.559715060838813,0
adam,standard,157,316.0,-7.559695917203567,-7.559695917203567,0
adam,standard,158,318.0,-7.559659983146047,-7.559659983146047,0
adam,standard,159,320.0,-7.559629566861641,-7.559629566861641,0
adam,standard,160,322.0,-7.5596203509646065,-7.5596203509646065,0
adam,standard,161,324.0,-7.55963408718038,-7.55963408718038,0
adam,standard,162,326.0,-7.559660751956554,-7.559660751956554,0
adam,standard,163,328.0,-7.55968678672187,-7.55968678672187,0
adam,standard,164,330.0,-7.559703831562844,-7.559703831562844,0
adam,standard,165,332.0,-7.559711721864797,-7.559711721864797,0
adam,standard,166,334.0,-7.559714227336397,-7.559714227336397,0
adam,standard,167,336.0,-7.559714192655314,-7.559714192655314,0
adam,standard,168,338.0,-7.559712098061681,-7.559712098061681,0
adam,standard,169,340.0,-7.559706951471732,-7.559706951471732,0
adam,standard,170,342.0,-7.559698374922366,-7.559698374922366,0
adam,standard,171,344.0,-7.559687297093832,-7.559687297093832,0
adam,standard,172,346.0,-7.559675534275273,-7.559675534275273,0
adam,standard,173,348.0,-7.559665141722444,-7.559665141722444,0
adam,standard,174,350.0,-7.559657365283067,-7.559657365283067,0
adam,standard,175,352.0,-7.559652022194614,-7.559652022194614,0
adam,standard,176,354.0,-7.559647391496696,-7.559647391496696,0
adam,standard,177,356.0,-7.559640971082183,-7.559640971082183,0
adam,standard,178,358.0,-7.559630634591889,-7.559630634591889,0
adam,standard,179,360.0,-7.559615749868998,-7.559615749868998,0
adam,standard,180,362.0,-7.559597605991469,-7.559597605991469,0
adam,standard,181,364.0,-7.559579038341331,-7.559579038341331,0
adam,standard,182,366.0,-7.559563524416024,-7.559563524416024,0
adam,standard,183,368.0,-7.5595538865482235,-7.5595538865482235,0
adam,standard,184,370.0,-7.559551281734269,-7.559551281734269,0
adam,standard,185,372.0,-7.559555097967851,-7.559555097967851,0
adam,standard,186,374.0,-7.559564175055335,-7.559564175055335,0
adam,standard,187,376.0,-7.559578869960556,-7.559578869960556,0
adam,standard,188,378.0,-7.559601472728042,-7.559601472728042,0
adam,standard,189,380.0,-7.559633501409486,-7.559633501409486,0
adam,standard,190,382.0,-7.559671795305083,-7.559671795305083,0
adam,standard,191,384.0,-7.559708042461291,-7.559708042461291,0
adam,standard,192,386.0,-7.559733574221108,-7.559733574221108,0
adam,standard,193,388.0,-7.559744830110928,-7.559744830110928,0
adam,standard,194,390.0,-7.5597445075194605,-7.5597445075194605,0
adam,standard,195,392.0,-7.559738372873492,-7.559738372873492,0
adam,standard,196,394.0,-7.559731312991196,-7.559731312991196,0
adam,standard,197,396.0,-7.559725272243335,-7.559725272243335,0
