optimizer,method,iteration,evals,energy,energy_global,is_stage_boundary
spsa,local_global,228,458.0,-8.784537844708293,-8.824319352414172,0
spsa,local_global,229,460.0,-8.745308383766817,-8.832947456427524,0
spsa,local_global,230,462.0,-8.730930734750432,-8.830129924058909,0
spsa,local_global,231,464.0,-8.75627224861547,-8.83136723036547,0
spsa,local_global,232,466.0,-8.731929758264055,-8.829480191218154,0
spsa,local_global,233,468.0,-8.748952749120843,-8.830067251415887,0
spsa,local_global,234,470.0,-8.744459953092148,-8.830596996567742,0
spsa,local_global,235,472.0,-8.783589952731706,-8.831605868741297,0
spsa,local_global,236,474.0,-8.771219185712866,-8.836683592877659,0
spsa,local_global,237,476.0,-8.769174949917243,-8.863826029163699,0
spsa,local_global,238,478.0,-8.739309552623027,-8.863209597957864,0
spsa,local_global,239,480.0,-8.816476759285305,-8.865333043158115,0
spsa,local_global,240,482.0,-8.806599034663618,-8.877941381329657,0
spsa,local_global,241,484.0,-8.77377748910411,-8.873679073370868,0
spsa,local_global,242,486.0,-8.797545330331545,-8.874224707942771,0
spsa,local_global,243,488.0,-8.775163286502858,-8.874249735354713,0
spsa,local_global,244,490.0,-8.811677451138682,-8.874243222227417,0
spsa,local_global,245,492.0,-8.80252203274741,-8.878415910514232,0
spsa,local_global,246,494.0,-8.804527036713328,-8.87862426995582,0
spsa,local_global,247,496.0,-8.749258166596409,-8.850480184544992,0
spsa,local_global,248,498.0,-8.795181648522211,-8.857737467910091,0
spsa,local_global,249,500.0,-8.77780430940917,-8.859274687635791,0
spsa,local_global,250,502.0,-8.818259146017123,-8.862948212184532,0
spsa,local_global,251,504.0,-8.789389460774334,-8.865621102037633,0
spsa,local_global,252,506.0,-8.820516741399956,-8.914426273312102,0
spsa,local_global,253,508.0,-8.852668456606326,-8.920006886522122,0
spsa,local_global,254,510.0,-8.785879565930916,-8.835133905112555,0
spsa,local_global,255,512.0,-8.774282745880988,-8.857425648514525,0
spsa,local_global,256,514.0,-8.80088793348665,-8.98458965692857,0
spsa,local_global,257,516.0,-8.92665387424384,-9.03365794015374,0
spsa,local_global,258,518.0,-8.923505767576767,-9.033312427716984,0
spsa,local_global,259,520.0,-8.953608956977359,-9.03356927678627,0
spsa,local_global,260,522.0,-8.960674045460966,-9.077611902099568,0
spsa,local_global,261,524.0,-9.00712054966442,-9.083887169644628,0
spsa,local_global,262,526.0,-9.009358263844145,-9.083934905503508,0
spsa,local_global,263,528.0,-9.0007364321993,-9.084042218219684,0
spsa,local_global,264,530.0,-8.955568426937585,-9.068827286493777,0
spsa,local_global,265,532.0,-8.98397352224847,-9.06959049001722,0
spsa,local_global,266,534.0,-8.990228385918389,-9.082465474955537,0
spsa,local_global,267,536.0,-9.03401890375644,-9.146882053480748,0
spsa,local_global,268,538.0,-9.071453422519227,-9.173781253373319,0
spsa,local_global,269,540.0,-9.107108136383953,-9.195131249441859,0
spsa,local_global,270,542.0,-9.082897317854137,-9.195123648796502,0
spsa,local_global,271,544.0,-9.084036714442242,-9.194262783457884,0
spsa,local_global,272,546.0,-9.096250764000919,-9.189294050185303,0
spsa,local_global,273,548.0,-9.126917040192835,-9.208394408002844,0
spsa,local_global,274,550.0,-9.131352250264626,-9.218498922826805,0
spsa,local_global,275,552.0,-9.154244442902577,-9.218506024329127,0
spsa,local_global,276,554.0,-9.126271057915607,-9.21950856109245,0
spsa,local_global,277,556.0,-9.132219211744786,-9.233307592300168,0
spsa,local_global,278,558.0,-9.14172054531694,-9.233536846727466,0
spsa,local_global,279,560.0,-9.164717746539694,-9.240666394333166,0
spsa,local_global,280,562.0,-9.135359878417452,-9.238342241195925,0
spsa,local_global,281,564.0,-9.157132447049923,-9.273379363970541,0
spsa,local_global,282,566.0,-9.179837951293337,-9.273406604775252,0
spsa,local_global,283,568.0,-9.183418315453174,-9.286228072186734,0
spsa,local_global,284,570.0,-9.200023090480357,-9.286163123959513,0
spsa,local_global,285,572.0,-9.23973202411505,-9.37020061295804,0
spsa,local_global,286,574.0,-9.286856719249037,-9.37084723062634,0
spsa,local_global,287,576.0,-9.283110127167888,-9.375267162806706,0
spsa,local_global,288,578.0,-9.290614858176447,-9.399422806151458,0
spsa,local_global,289,580.0,-9.312014016374551,-9.39944617785587,0
spsa,local_global,290,582.0,-9.30392583644786,-9.397557219732574,0
spsa,local_global,291,584.0,-9.29708216285729,-9.39755746465547,0
spsa,local_global,292,586.0,-9.326619678509736,-9.432531638856373,0
spsa,local_global,293,588.0,-9.330550246664725,-9.431286061460932,0
spsa,local_global,294,590.0,-9.360245867022869,-9.503346017985898,0
spsa,local_global,295,592.0,-9.4138144834324,-9.508105948597196,0
spsa,local_global,296,594.0,-9.441341942710988,-9.528858533184922,0
spsa,local_global,297,596.0,-9.43966832918428,-9.530627473894635,0
spsa,local_global,298,598.0,-9.427229963638577,-9.530139466789079,0
spsa,local_global,299,600.0,-9.451742537066117,-9.535690716559456,0
spsa,local_global,300,602.0,-9.450407721219817,-9.540120681692922,0
spsa,local_global,301,604.0,-9.477154502030412,-9.559302620867674,0
spsa,local_global,302,606.0,-9.455140014458518,-9.558016416193512,0
spsa,local_global,303,608.0,-9.481999639810244,-9.559546990649277,0
spsa,local_global,304,610.0,-9.50045254315679,-9.608802732363348,0
spsa,local_global,305,612.0,-9.535113974142208,-9.63910514839775,0
spsa,local_global,306,614.0,-9.549760792175942,-9.6391152525983,0
spsa,local_global,307,616.0,-9.54370337383177,-9.643104102240285,0
spsa,local_global,308,618.0,-9.544789767481062,-9.643949453176063,0
spsa,local_global,309,620.0,-9.554691398659429,-9.653415326262307,0
spsa,local_global,310,622.0,-9.5927615349127,-9.765280295434962,0
spsa,local_global,311,624.0,-9.658582113019698,-9.764803098408759,0
spsa,local_global,312,626.0,-9.68033113997324,-9.768145719446007,0
spsa,local_global,313,628.0,-9.669071046343877,-9.768256436997914,0
spsa,local_global,314,630.0,-9.688794064531459,-9.772813978427418,0
spsa,local_global,315,632.0,-9.673887560744603,-9.76737964691333,0
spsa,local_global,316,634.0,-9.65799422090727,-9.76445545818776,0
spsa,local_global,317,636.0,-9.697373643701114,-9.771595204997807,0
spsa,local_global,318,638.0,-9.643647068262538,-9.75920001529227,0
spsa,local_global,319,640.0,-9.665305683012367,-9.767470805797684,0
spsa,local_global,320,642.0,-9.672074213388719,-9.768338276070017,0
spsa,local_global,321,644.0,-9.665118815401755,-9.768685654306243,0
spsa,local_global,322,646.0,-9.682691292947304,-9.770987871030128,0
spsa,local_global,323,648.0,-9.689763299338919,-9.791334106138178,0
spsa,local_global,324,650.0,-9.712241171536743,-9.791290396054906,0
spsa,local_global,325,652.0,-9.713989186536281,-9.815947457866747,0
spsa,local_global,326,654.0,-9.727298501034694,-9.817191926150729,0
spsa,local_global,327,656.0,-9.743827543489935,-9.878385731718076,0
spsa,local_global,328,658.0,-9.801324555487035,-9.885067978968413,0
spsa,local_global,329,660.0,-9.793641936075527,-9.891902256625032,0
spsa,local_global,330,662.0,-9.806319433659244,-9.905604484619568,0
spsa,local_global,331,664.0,-9.805337385092184,-9.906619916299906,0
spsa,local_global,332,666.0,-9.792767907482025,-9.87480461064659,0
spsa,local_global,333,668.0,-9.770897004165532,-9.874711165233768,0
spsa,local_global,334,670.0,-9.783507080537696,-9.885350551505155,0
spsa,local_global,335,672.0,-9.783618574685576,-9.886549749333367,0
spsa,local_global,336,674.0,-9.788787968926057,-9.89214891289893,0
spsa,local_global,337,676.0,-9.783313091035021,-9.881334568118367,0
spsa,local_global,338,678.0,-9.803079707096849,-9.884283543855691,0
spsa,local_global,339,680.0,-9.788540999371591,-9.891329995135429,0
spsa,local_global,340,682.0,-9.78931419477012,-9.886880059562593,0
spsa,local_global,341,684.0,-9.80745997326499,-9.899900389514062,0
spsa,local_global,342,686.0,-9.791797499964456,-9.884301732357933,0
spsa,local_global,343,688.0,-9.776160299161152,-9.884545161771143,0
spsa,local_global,344,690.0,-9.807543012346391,-9.999064732196326,0
spsa,local_global,345,692.0,-9.923791598495185,-9.999222764532412,0
spsa,local_global,346,694.0,-9.901037818163674,-10.009995095354736,0
spsa,local_global,347,696.0,-9.923050341427977,-10.015300941523092,0
spsa,local_global,348,698.0,-9.91386179667117,-10.015942749726092,0
spsa,local_global,349,700.0,-9.928130016948977,-10.016685390298559,0
spsa,local_global,350,702.0,-9.937117195036544,-10.09904210389191,0
spsa,local_global,351,704.0,-10.017670286482705,-10.101539736414866,0
spsa,local_global,352,706.0,-10.00936115203913,-10.133455199703514,0
spsa,local_global,353,708.0,-10.036038564403018,-10.145632351512662,0
spsa,local_global,354,710.0,-10.060748450613936,-10.147234845922213,0
spsa,local_global,355,712.0,-10.036089329054873,-10.147190981684338,0
spsa,local_global,356,714.0,-10.05398363435712,-10.171440732389803,0
spsa,local_global,357,716.0,-10.064094401054295,-10.17143688520098,0
spsa,local_global,358,718.0,-10.062091134631965,-10.163076627424608,0
spsa,local_global,359,720.0,-10.064920634974502,-10.17124856877221,0
spsa,local_global,360,722.0,-10.100275218408422,-10.211627696531673,0
spsa,local_global,361,724.0,-10.120551521834019,-10.228775306444486,0
spsa,local_global,362,726.0,-10.148521607910382,-10.22877966217158,0
spsa,local_global,363,728.0,-10.130985244387123,-10.230032757632245,0
spsa,local_global,364,730.0,-10.144289662437796,-10.249034832676301,0
spsa,local_global,365,732.0,-10.108212300746072,-10.241607569207572,0
spsa,local_global,366,734.0,-10.158261180519919,-10.284014014807639,0
spsa,local_global,367,736.0,-10.16398767903054,-10.25987231045333,0
spsa,local_global,368,738.0,-10.162057650013168,-10.273307340633199,0
spsa,local_global,369,740.0,-10.161940448376285,-10.265440218038213,0
spsa,local_global,370,742.0,-10.165398309146667,-10.272037363960164,0
spsa,local_global,371,744.0,-10.172864124090546,-10.274747549278711,0
spsa,local_global,372,746.0,-10.17779801111806,-10.275070849907745,0
spsa,local_global,373,748.0,-10.173431906395205,-10.275330004773723,0
spsa,local_global,374,750.0,-10.163650447268854,-10.26250766667996,0
spsa,local_global,375,752.0,-10.175797739641038,-10.272844121856593,0
spsa,local_global,376,754.0,-10.165489058293193,-10.271375085173345,0
spsa,local_global,377,756.0,-10.159888895022796,-10.27149153618996,0
spsa,local_global,378,758.0,-10.178857519621971,-10.279046781083887,0
spsa,local_global,379,760.0,-10.197911608366041,-10.280034174946515,0
spsa,local_global,380,762.0,-10.18987228963245,-10.29183044877041,0
spsa,local_global,381,764.0,-10.195854253991664,-10.309492419707745,0
spsa,local_global,382,766.0,-10.22171849379505,-10.3609410344045,0
spsa,local_global,383,768.0,-10.25639388569295,-10.363238669596083,0
spsa,local_global,384,770.0,-10.267751882046738,-10.372025660690186,0
spsa,local_global,385,772.0,-10.243893588566777,-10.341140280845488,0
spsa,local_global,386,774.0,-10.232362885897677,-10.33678940981032,0
spsa,local_global,387,776.0,-10.215164262988612,-10.335541399286123,0
spsa,local_global,388,778.0,-10.234344053795564,-10.348561613393693,0
spsa,local_global,389,780.0,-10.224238472406391,-10.34525147627631,0
spsa,local_global,390,782.0,-10.230056415275806,-10.328921958628243,0
spsa,local_global,391,784.0,-10.228306810066943,-10.34744615425574,0
spsa,local_global,392,786.0,-10.25988716641439,-10.348681249338904,0
spsa,local_global,393,788.0,-10.238115874040467,-10.348744907026017,0
spsa,local_global,394,790.0,-10.236546974179227,-10.346919125793697,0
spsa,local_global,395,792.0,-10.22580344688603,-10.345365115486121,0
spsa,local_global,396,794.0,-10.270511926989343,-10.408095529021303,0
spsa,local_global,397,796.0,-10.300998910203901,-10.410376397929857,0
spsa,local_global,398,798.0,-10.299090186717052,-10.40808076517534,0
spsa,local_global,399,800.0,-10.315387641337402,-10.444663061934357,0
spsa,local_global,400,802.0,-10.335743861423328,-10.443913657284954,0
spsa,local_global,401,804.0,-10.33860267357705,-10.448931580069571,0
spsa,local_global,402,806.0,-10.365058834547293,-10.453987791010695,0
spsa,local_global,403,808.0,-10.371214174843768,-10.485468508768868,0
spsa,local_global,404,810.0,-10.390522702108623,-10.491199533302973,0
spsa,local_global,405,812.0,-10.382945652836499,-10.492122567429213,0
spsa,local_global,406,814.0,-10.379647773884411,-10.491133187375036,0
spsa,local_global,407,816.0,-10.407035296951905,-10.492230961940228,0
spsa,local_global,408,818.0,-10.40376100795826,-10.499168090972457,0
spsa,local_global,409,820.0,-10.393032608274467,-10.500272574657936,0
spsa,local_global,410,822.0,-10.414393318364231,-10.554060463247911,0
spsa,local_global,411,824.0,-10.448353860038495,-10.56054031209711,0
spsa,local_global,412,826.0,-10.40813884466894,-10.559149535765135,0
spsa,local_global,413,828.0,-10.462788610686447,-10.559613109239795,0
spsa,local_global,414,830.0,-10.451350753157104,-10.5605545929677,0
spsa,local_global,415,832.0,-10.439991971293932,-10.56034823074017,0
spsa,local_global,416,834.0,-10.462054432855654,-10.575702164786462,0
spsa,local_global,417,836.0,-10.455246513958286,-10.53110981415838,0
spsa,local_global,418,838.0,-10.427485424760011,-10.542186832126102,0
spsa,local_global,419,840.0,-10.442430946115728,-10.544887375370982,0
spsa,local_global,420,842.0,-10.421764441606992,-10.512689733672344,0
spsa,local_global,421,844.0,-10.417959744538447,-10.562818746600996,0
spsa,local_global,422,846.0,-10.4572701189363,-10.57150632825684,0
spsa,local_global,423,848.0,-10.46564130822893,-10.571503811347403,0
spsa,local_global,424,850.0,-10.465075570757069,-10.553395277829615,0
spsa,local_global,425,852.0,-10.427009738455581,-10.532646626272893,0
spsa,local_global,426,854.0,-10.431399154803106,-10.539187342704922,0
spsa,local_global,427,856.0,-10.457009962851359,-10.547813894424833,0
spsa,local_global,428,858.0,-10.427335779858119,-10.546599201563797,0
spsa,local_global,429,860.0,-10.430069822497348,-10.539093224678489,0
spsa,local_global,430,862.0,-10.450088347135708,-10.59178982115114,0
spsa,local_global,431,864.0,-10.495772809229234,-10.597225290286472,0
spsa,local_global,432,866.0,-10.504016869277756,-10.608836958459465,0
spsa,local_global,433,868.0,-10.510232944647232,-10.625909398855383,0
spsa,local_global,434,870.0,-10.507746281258388,-10.625606726466955,0
spsa,local_global,435,872.0,-10.524491705885,-10.629686614382049,0
spsa,local_global,436,874.0,-10.523650377039758,-10.63293522442179,0
spsa,local_global,437,876.0,-10.523934506348581,-10.635911743452183,0
spsa,local_global,438,878.0,-10.54930545664343,-10.706899253877566,0
spsa,local_global,439,880.0,-10.594898978267583,-10.70921551390363,0
spsa,local_global,440,882.0,-10.596361465348261,-10.708998163085385,0
spsa,local_global,441,884.0,-10.605292655428023,-10.709859990009704,0
spsa,local_global,442,886.0,-10.596907295076821,-10.711202213486068,0
spsa,local_global,443,888.0,-10.597243751693979,-10.708301729336108,0
spsa,local_global,444,890.0,-10.613245762385635,-10.723300548537797,0
spsa,local_global,445,892.0,-10.609526922392007,-10.723589991416116,0
spsa,local_global,446,894.0,-10.619906185625986,-10.724395163373766,0
spsa,local_global,447,896.0,-10.628213626118416,-10.729142481019945,0
spsa,local_global,448,898.0,-10.596200390551473,-10.716196274449912,0
spsa,local_global,449,900.0,-10.604978207956526,-10.717952800234057,0
spsa,local_global,450,902.0,-10.606119776609201,-10.72111782058824,0
spsa,local_global,451,904.0,-10.599758869283235,-10.691683448644573,0
spsa,local_global,452,906.0,-10.554046387986336,-10.691475518399152,0
spsa,local_global,453,908.0,-10.582485814617847,-10.711936641636264,0
spsa,local_global,454,910.0,-10.598544491488505,-10.712424680486405,0
spsa,local_global,455,912.0,-10.621966934199538,-10.712783155923061,0
spsa,local_global,456,914.0,-10.60061695528136,-10.714424015565235,0
spsa,local_global,457,916.0,-10.624059576888577,-10.732518360242201,0
spsa,local_global,458,918.0,-10.624637172820323,-10.734861291790974,0
spsa,local_global,459,920.0,-10.615514306090974,-10.73129370386203,0
spsa,local_global,460,922.0,-10.638161823215215,-10.73949997337265,0
spsa,local_global,461,924.0,-10.630013726887029,-10.739622396613802,0
spsa,local_global,462,926.0,-10.64514984501947,-10.743596034355152,0
spsa,local_global,463,928.0,-10.629855901223756,-10.748618259993647,0
spsa,local_global,464,930.0,-10.608034326807278,-10.74839530590614,0
spsa,local_global,465,932.0,-10.642489180576305,-10.762526318359647,0
spsa,local_global,466,934.0,-10.659379693846898,-10.762534727296005,0
spsa,local_global,467,936.0,-10.646454325995649,-10.764531575525552,0
spsa,local_global,468,938.0,-10.672037264605628,-10.806796508436479,0
spsa,local_global,469,940.0,-10.686844626724177,-10.80648121467938,0
spsa,local_global,470,942.0,-10.703798925788222,-10.827274121865697,0
spsa,local_global,471,944.0,-10.745250888643326,-10.827322952909219,0
spsa,local_global,472,946.0,-10.71695307058014,-10.830086157461935,0
spsa,local_global,473,948.0,-10.740870068113434,-10.830445527977417,0
spsa,local_global,474,950.0,-10.70560639060232,-10.827973954575866,0
spsa,local_global,475,952.0,-10.71822536786081,-10.836855517117733,0
spsa,local_global,476,954.0,-10.743613630174206,-10.837483049733855,0
spsa,local_global,477,956.0,-10.72525188884315,-10.837359079692998,0
spsa,local_global,478,958.0,-10.725280172836575,-10.843675317997528,0
spsa,local_global,479,960.0,-10.742479668120495,-10.847931329153015,0
spsa,local_global,480,962.0,-10.743531773879678,-10.871632722168954,0
spsa,local_global,481,964.0,-10.756811194038779,-10.878007511416271,0
spsa,local_global,482,966.0,-10.764950848620403,-10.87924212438888,0
spsa,local_global,483,968.0,-10.777772155767444,-10.908892857204206,0
spsa,local_global,484,970.0,-10.803104051158511,-10.914218585823605,0
spsa,local_global,485,972.0,-10.810564021544621,-10.953718287380422,0
spsa,local_global,486,974.0,-10.845238935500332,-10.954613120591743,0
spsa,local_global,487,976.0,-10.829489797088666,-10.95440723260949,0
spsa,local_global,488,978.0,-10.846764472232776,-10.977704806348527,0
spsa,local_global,489,980.0,-10.879797097451778,-11.007629862354582,0
spsa,local_global,490,982.0,-10.873967200824218,-10.998125936846279,0
spsa,local_global,491,984.0,-10.893670395409654,-10.99907718642952,0
spsa,local_global,492,986.0,-10.904112858187553,-11.017876315356165,0
spsa,local_global,493,988.0,-10.923504478655746,-11.020554180022566,0
spsa,local_global,494,990.0,-10.906835745099709,-11.022661124528081,0
spsa,local_global,495,992.0,-10.901354519345677,-11.022091561627397,0
spsa,local_global,496,994.0,-10.910300266406448,-11.026079202447098,0
spsa,local_global,497,996.0,-10.922008824063536,-11.028354188408809,0
spsa,local_global,498,998.0,-10.892879614156406,-11.027858743482636,0
spsa,local_global,499,1000.0,-10.908511797289187,-11.028363725647779,0
spsa,adiabatic,0,2.0,0.49855735217198416,-6.644793329757283,0
spsa,adiabatic,1,4.0,0.49755742295661687,-6.800778715296817,0
spsa,adiabatic,2,6.0,0.4944792558526548,-6.802886232650632,0
spsa,adiabatic,3,8.0,0.4939281049698833,-6.80639811859638,0
spsa,adiabatic,4,10.0,0.49401065515433906,-6.80965141981207,0
spsa,adiabatic,5,12.0,0.4938091727885101,-6.842194792122593,0
spsa,adiabatic,6,14.0,0.49299934668075684,-6.849537566195143,0
spsa,adiabatic,7,16.0,0.4937685512420361,-6.850361286782454,0
spsa,adiabatic,8,18.0,0.4929723574068906,-6.85108021167405,0
spsa,adiabatic,9,20.0,0.4941410597694522,-6.845764953662352,0
spsa,adiabatic,10,22.0,0.49318761373935316,-6.846124727353912,0
spsa,adiabatic,11,24.0,0.4922770497417607,-6.870455160003526,0
spsa,adiabatic,12,26.0,0.49159067813225665,-6.896671742882203,0
spsa,adiabatic,13,28.0,0.491922215383948,-6.918426727622374,0
spsa,adiabatic,14,30.0,0.49221242255190356,-6.918275752453026,0
spsa,adiabatic,15,32.0,0.4909050171711784,-6.93872979075305,0
spsa,adiabatic,16,34.0,0.49043066203796226,-6.970198294727806,0
spsa,adiabatic,17,36.0,0.4912310255742849,-6.971040103442004,0
spsa,adiabatic,18,38.0,0.49108274656818907,-6.970734907488507,0
spsa,adiabatic,19,40.0,0.48973852330085255,-7.009788230352322,0
spsa,adiabatic,20,42.0,0.4892842222253847,-7.011491965329204,0
spsa,adiabatic,21,44.0,0.4887872254380301,-7.014809652798013,0
spsa,adiabatic,22,46.0,0.48882455360397015,-7.012165350179038,0
spsa,adiabatic,23,48.0,0.48926544545602607,-7.019830531256448,0
spsa,adiabatic,24,50.0,0.48969069907262364,-7.022190078356095,0
spsa,adiabatic,25,52.0,0.4895431670163053,-7.024139566583382,0
spsa,adiabatic,26,54.0,0.4881488066618098,-7.024317076962014,0
spsa,adiabatic,27,56.0,0.48692828872781635,-7.024250126691732,0
spsa,adiabatic,28,58.0,0.48844992409801846,-7.034654496435264,0
spsa,adiabatic,29,60.0,0.48821149604421665,-7.035862002877777,0
spsa,adiabatic,30,62.0,0.48814518079644237,-7.036365111178989,0
spsa,adiabatic,31,64.0,0.488656475531251,-7.043200193322512,0
spsa,adiabatic,32,66.0,0.488277026047181,-7.053820598451559,0
spsa,adiabatic,33,68.0,0.4872522779315936,-7.053496352605464,0
spsa,adiabatic,34,70.0,0.4880431960986552,-7.053905968808251,0
spsa,adiabatic,35,72.0,0.4874126607670467,-7.0573031390774625,0
spsa,adiabatic,36,74.0,0.48764444608307544,-7.0565141423106414,0
spsa,adiabatic,37,76.0,0.4869367242833226,-7.058253530037856,0
spsa,adiabatic,38,78.0,0.48778128647927743,-7.060326979736984,0
spsa,adiabatic,39,80.0,0.4872457340225137,-7.061064974778746,0
spsa,adiabatic,40,82.0,0.4878349562790246,-7.06208798616442,0
spsa,adiabatic,41,84.0,0.4869972430905246,-7.0756199914321245,0
spsa,adiabatic,42,86.0,0.487278786658781,-7.073905638568424,0
spsa,adiabatic,43,88.0,0.4871461669553785,-7.074178873008127,0
spsa,adiabatic,44,90.0,0.48733179633201695,-7.081428610492465,0
spsa,adiabatic,45,92.0,0.48626797354114876,-7.089321780494236,0
spsa,adiabatic,46,94.0,0.4860583741133898,-7.090789356834611,0
spsa,adiabatic,47,96.0,0.486095212996849,-7.090760613619205,0
spsa,adiabatic,48,98.0,0.486656970534894,-7.090628898695619,0
spsa,adiabatic,49,100.0,0.48620049897031786,-7.090257831887368,0
spsa,adiabatic,50,102.0,-0.34676218731570563,-7.096793122326992,0
spsa,adiabatic,51,104.0,-0.3498252430005903,-7.101645166989906,0
spsa,adiabatic,52,106.0,-0.3515739391832588,-7.104426160772762,0
spsa,adiabatic,53,108.0,-0.34726245622974017,-7.110041686394297,0
spsa,adiabatic,54,110.0,-0.35489345878323164,-7.124027793676616,0
spsa,adiabatic,55,112.0,-0.35441450451489026,-7.211776842543959,0
spsa,adiabatic,56,114.0,-0.36467663354458435,-7.211853720116168,0
spsa,adiabatic,57,116.0,-0.3662997617393545,-7.235464205242794,0
spsa,adiabatic,58,118.0,-0.37202593761048974,-7.254090513328154,0
spsa,adiabatic,59,120.0,-0.36893750333144676,-7.270852247393639,0
spsa,adiabatic,60,122.0,-0.37524705911034695,-7.28773531628677,0
spsa,adiabatic,61,124.0,-0.36986402938722907,-7.287833242039317,0
spsa,adiabatic,62,126.0,-0.3733567108128937,-7.298094098473381,0
spsa,adiabatic,63,128.0,-0.37632594509377604,-7.320371668751698,0
spsa,adiabatic,64,130.0,-0.3806921989447027,-7.323930845250801,0
spsa,adiabatic,65,132.0,-0.37747544667020894,-7.324408698019273,0
spsa,adiabatic,66,134.0,-0.3805352045507702,-7.329113119657997,0
spsa,adiabatic,67,136.0,-0.38378362113447084,-7.330738170609986,0
spsa,adiabatic,68,138.0,-0.3840974582079867,-7.3629702168775575,0
spsa,adiabatic,69,140.0,-0.38447014760793746,-7.362903463754827,0
spsa,adiabatic,70,142.0,-0.3837805246019974,-7.362651027785119,0
spsa,adiabatic,71,144.0,-0.38466217461387864,-7.366020541391303,0
spsa,adiabatic,72,146.0,-0.3898129465337775,-7.371411128971361,0
spsa,adiabatic,73,148.0,-0.38785827339383794,-7.372650356097581,0
spsa,adiabatic,74,150.0,-0.38928468655290593,-7.377970310465006,0
spsa,adiabatic,75,152.0,-0.38814544872966683,-7.391550090926853,0
spsa,adiabatic,76,154.0,-0.39009051080744106,-7.394466911623053,0
spsa,adiabatic,77,156.0,-0.38673354735519827,-7.397842602450573,0
spsa,adiabatic,78,158.0,-0.38722656054950044,-7.398176676810376,0
spsa,adiabatic,79,160.0,-0.3891442164630071,-7.3982177845580095,0
spsa,adiabatic,80,162.0,-0.39059632012394857,-7.430173478385313,0
spsa,adiabatic,81,164.0,-0.3934514622747325,-7.437176659133331,0
spsa,adiabatic,82,166.0,-0.39196240552851785,-7.439989139228192,0
spsa,adiabatic,83,168.0,-0.39509633595032234,-7.443961658693185,0
spsa,adiabatic,84,170.0,-0.3979185643876068,-7.45382865302876,0
spsa,adiabatic,85,172.0,-0.3966514382657544,-7.460747112656178,0
spsa,adiabatic,86,174.0,-0.39593846030716745,-7.461689365283062,0
spsa,adiabatic,87,176.0,-0.4003492391414154,-7.461528564362478,0
spsa,adiabatic,88,178.0,-0.3992116221400329,-7.4619000804644005,0
spsa,adiabatic,89,180.0,-0.40152194860121915,-7.483456162930522,0
spsa,adiabatic,90,182.0,-0.4053130641314853,-7.4907806260892,0
spsa,adiabatic,91,184.0,-0.4048637390706188,-7.501882136187185,0
spsa,adiabatic,92,186.0,-0.4023255886528764,-7.502464991699921,0
spsa,adiabatic,93,188.0,-0.4075253323695428,-7.537135618897802,0
spsa,adiabatic,94,190.0,-0.4138649881453679,-7.5568446999385745,0
spsa,adiabatic,95,192.0,-0.405947513949509,-7.560733045613095,0
spsa,adiabatic,96,194.0,-0.4148781543820299,-7.575448909452697,0
spsa,adiabatic,97,196.0,-0.4199404896049256,-7.575341470353681,0
spsa,adiabatic,98,198.0,-0.4118590049764341,-7.576464091571661,0
spsa,adiabatic,99,200.0,-0.41537630686769544,-7.6114759404582495,0
spsa,adiabatic,100,202.0,-1.3089781687489985,-7.629617533691661,0
spsa,adiabatic,101,204.0,-1.3129149847259716,-7.676959732358608,0
spsa,adiabatic,102,206.0,-1.3325354004780858,-7.679771044099075,0
spsa,adiabatic,103,208.0,-1.323829553881686,-7.721215260729032,0
spsa,adiabatic,104,210.0,-1.338216247547553,-7.745315034593035,0
spsa,adiabatic,105,212.0,-1.339384486820384,-7.7601163574413965,0
spsa,adiabatic,106,214.0,-1.3455123540689953,-7.760910112642454,0
spsa,adiabatic,107,216.0,-1.3482139544537877,-7.7611213852571925,0
spsa,adiabatic,108,218.0,-1.3458419939503252,-7.761981554535956,0
spsa,adiabatic,109,220.0,-1.3378488754185973,-7.7621106906794095,0
spsa,adiabatic,110,222.0,-1.340465639524464,-7.785529772101949,0
spsa,adiabatic,111,224.0,-1.3499173558814277,-7.803899561522307,0
spsa,adiabatic,112,226.0,-1.3603876451395638,-7.8080390345658435,0
spsa,adiabatic,113,228.0,-1.3545059420290144,-7.810646988772344,0
spsa,adiabatic,114,230.0,-1.365359835186121,-7.829560244688973,0
spsa,adiabatic,115,232.0,-1.3653355368107611,-7.83364841000834,0
spsa,adiabatic,116,234.0,-1.3641516542579668,-7.846175874551531,0
spsa,adiabatic,117,236.0,-1.371669390387447,-7.8475056538618135,0
spsa,adiabatic,118,238.0,-1.3647687041526098,-7.8519722113814785,0
spsa,adiabatic,119,240.0,-1.3659667020700792,-7.852245952364487,0
spsa,adiabatic,120,242.0,-1.3691440351358612,-7.873701022082901,0
spsa,adiabatic,121,244.0,-1.3786137623628787,-7.878179378312909,0
spsa,adiabatic,122,246.0,-1.3803261142956518,-7.885590490233676,0
spsa,adiabatic,123,248.0,-1.3795783759645008,-7.888971842121173,0
spsa,adiabatic,124,250.0,-1.3765400061090332,-7.889130468688877,0
spsa,adiabatic,125,252.0,-1.3804315527395414,-7.8917221160018745,0
spsa,adiabatic,126,254.0,-1.3738216326520434,-7.89709044565703,0
spsa,adiabatic,127,256.0,-1.3784592304627337,-7.897039089258672,0
